searge,name,side,desc
func_77959_d,isItemStackEqual,0,compares ItemStack argument to the instance ItemStack; returns true if both ItemStacks are equal
func_77960_j,getItemDamage,0,gets the damage of an itemstack
func_77961_a,hitEntity,0,Calls the corresponding fct in di
func_77962_s,hasEffect,0,
func_77963_c,readFromNBT,0,Read the stack fields from a NBT object.
func_77964_b,setItemDamage,0,Sets the item damage of the ItemStack.
func_77966_a,addEnchantment,0,Adds an enchantment with a desired level on the ItemStack.
func_77967_a,getStrVsBlock,0,Returns the strength of the stack against a given block.
func_77969_a,isItemEqual,0,compares ItemStack argument to the instance ItemStack; returns true if the Items contained in both ItemStacks are equal
func_77970_a,areItemStackTagsEqual,0,
func_77971_a,getDamageVsEntity,0,Returns the damage against a given entity.
func_77972_a,damageItem,0,Damages the item in the ItemStack
func_77973_b,getItem,0,Returns the object corresponding to the stack.
func_77974_b,onPlayerStoppedUsing,0,"Called when the player releases the use item button. Args: world, entityplayer, itemInUseCount"
func_77975_n,getItemUseAction,0,
func_77976_d,getMaxStackSize,0,Returns maximum size of the stack.
func_77977_a,getItemName,0,
func_77978_p,getTagCompound,0,Returns the NBTTagCompound of the ItemStack.
func_77979_a,splitStack,0,Remove the argument from the stack size. Return a new stack object with argument size.
func_77980_a,onCrafting,0,
func_77981_g,getHasSubtypes,0,
func_77982_d,setTagCompound,0,"Assigns a NBTTagCompound to the ItemStack, minecraft validates that only non-stackable items can have it."
func_77983_a,setTagInfo,0,
func_77984_f,isItemStackDamageable,0,true if this itemStack is damageable
func_77985_e,isStackable,0,Returns true if the ItemStack can hold 2 or more units of the item.
func_77986_q,getEnchantmentTagList,0,
func_77987_b,canHarvestBlock,0,Checks if the itemStack object can harvest a specified block
func_77988_m,getMaxItemUseDuration,0,
func_77989_b,areItemStacksEqual,0,compares ItemStack argument1 with ItemStack argument2; returns true if both ItemStacks are equal
func_77995_e,getEnchantability,0,Return the natural enchantability factor of the material.
func_77996_d,getHarvestLevel,0,"The level of material this tool can harvest (3 = DIAMOND, 2 = IRON, 1 = STONE, 0 = IRON/GOLD)"
func_77997_a,getMaxUses,0,"The number of uses this material allows. (wood = 59, stone = 131, iron = 250, diamond = 1561, gold = 32)"
func_77998_b,getEfficiencyOnProperMaterial,0,The strength of this tool material against blocks which it is effective against.
func_78000_c,getDamageVsEntity,0,Damage versus entities.
func_78012_e,getTabIconItemIndex,0,the itemID for the item to be displayed on the tab
func_78013_b,getTabLabel,0,
func_78014_h,setNoTitle,0,
func_78015_f,getBackgroundImageName,0,
func_78016_d,getTabIconItem,0,
func_78017_i,shouldHidePlayerInventory,0,
func_78018_a,displayAllReleventItems,0,only shows items which have tabToDisplayOn == this
func_78019_g,drawInForegroundOfTab,0,
func_78020_k,getTabColumn,0,returns index % 6
func_78021_a,getTabIndex,0,
func_78022_j,setNoScrollbar,0,
func_78023_l,isTabInFirstRow,0,returns tabIndex < 6
func_78024_c,getTranslatedTabLabel,0,Gets the translated Label.
func_78025_a,setBackgroundImageName,0,
func_78044_b,getDamageReductionAmount,0,"Return the damage reduction (each 1 point is a half a shield on gui) of the piece index passed (0 = helmet, 1 = plate, 2 = legs and 3 = boots)"
func_78045_a,getEnchantability,0,Return the enchantability factor of the material.
func_78046_a,getDurability,0,Returns the durability for a armor slot of for this type.
func_78057_a,generateRandomEnchantName,0,Generates a random enchant name.
func_78058_a,setRandSeed,0,Sets the seed for the enchant name RNG.
func_78062_a,preUpdate,0,
func_78063_a,update,0,
func_78064_b,setDead,0,
func_78084_a,getTextureOffset,0,
func_78085_a,setTextureOffset,0,
func_78086_a,setLivingAnimations,0,Used for easily adding entity-dependent animations. The second and third float params here are the same second and third as in the setRotationAngles method.
func_78087_a,setRotationAngles,0,"Sets the model's various rotation angles. For bipeds, par1 and par2 are used for animating the movement of arms and legs, where par1 represents the time(so that arms and legs swing back and forth) and par2 represents how ""far"" arms and legs can swing at most."
func_78088_a,render,0,Sets the models various rotation angles then renders the model.
func_78110_b,renderEars,0,"renders the ears (specifically, deadmau5's)"
func_78111_c,renderCloak,0,"Renders the cloak of the current biped (in most cases, it's a player)"
func_78164_a,renderSign,0,Renders the sign model through TileEntitySignRenderer
func_78214_a,updateRotations,0,"Updates the rotations in the parameters for rotations greater than 180 degrees or less than -180 degrees. It adds or subtracts 360 degrees, so that the appearance is the same, although the numbers are then simplified to range -180 to 180"
func_78231_a,renderAll,0,This method renders out all parts of the chest model.
func_78235_a,flipFace,0,
func_78236_a,draw,0,
func_78240_a,setTexturePosition,0,
func_78245_a,render,0,Draw the six sided box defined by this ModelBox
func_78255_a,renderStringAtPos,0,"Render a single line string at the current (posX,posY) and update posX"
func_78256_a,getStringWidth,0,Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s).
func_78257_a,loadGlyphTexture,0,Load one of the /font/glyph_XX.png into a new GL texture and store the texture ID in glyphTextureName array.
func_78258_a,renderString,0,"Render single line string by setting GL color, current (posX,posY), and calling renderStringAtPos()"
func_78259_e,sizeStringToWidth,0,Determines how many characters from the string will fit into the specified width.
func_78260_a,getBidiFlag,0,Get bidiFlag that controls if the Unicode Bidirectional Algorithm should be run before rendering any string
func_78261_a,drawStringWithShadow,0,Draws the specified string with a shadow.
func_78262_a,trimStringToWidth,0,"Trims a string to a specified width, and will reverse it if par3 is set."
func_78263_a,getCharWidth,0,Returns the width of this character as rendered.
func_78264_a,setUnicodeFlag,0,Set unicodeFlag controlling whether strings should be rendered with Unicode fonts instead of the default.png font.
func_78265_b,resetStyles,0,Reset all style flag fields in the class to false; called at the start of string rendering
func_78266_a,renderDefaultChar,0,"Render a single character with the default.png font at current (posX,posY) location..."
func_78267_b,splitStringWidth,0,Returns the width of the wordwrapped String (maximum length is parameter k)
func_78268_b,renderSplitString,0,Perform actual work of rendering a multi-line string with wordwrap and with darker drop shadow color if flag is set
func_78269_a,trimStringToWidth,0,Trims a string to fit a specified Width.
func_78270_c,isFormatSpecial,0,Checks if the char code is O-K...lLrRk-o... used to set special formatting.
func_78271_c,listFormattedStringToWidth,0,Breaks a string into a list of pieces that will fit a specified width.
func_78272_b,isFormatColor,0,"Checks if the char code is a hexadecimal character, used to set colour."
func_78273_d,trimStringNewline,0,Remove all newline characters from the end of the string
func_78274_b,renderStringAligned,0,Render string either left or right aligned depending on bidiFlag
func_78275_b,setBidiFlag,0,Set bidiFlag to control if the Unicode Bidirectional Algorithm should be run before rendering any string.
func_78276_b,drawString,0,Draws the specified string.
func_78277_a,renderUnicodeChar,0,"Render a single Unicode character at current (posX,posY) location using one of the /font/glyph_XX.png files..."
func_78278_a,renderCharAtPos,0,Pick how to render a single character and return the width used.
func_78279_b,drawSplitString,0,Splits and draws a String with wordwrap (maximum length is parameter k)
func_78280_d,wrapFormattedStringToWidth,0,Inserts newline and formatting into a string to wrap it within the specified width.
func_78282_e,getFormatFromString,0,Digests a string for nonprinting formatting characters then returns a string containing only that formatting.
func_78283_c,bidiReorder,0,Apply Unicode Bidirectional Algorithm to string and return a new possibly reordered string for visual rendering.
func_78307_h,findClickedUrl,0,
func_78308_g,getURI,0,computes the URI from the clicked chat data object
func_78309_f,getClickedUrl,0,Gets the URL which was clicked on.
func_78319_a,renderMap,0,
func_78324_d,getScaledHeight_double,0,
func_78325_e,getScaleFactor,0,
func_78326_a,getScaledWidth,0,
func_78327_c,getScaledWidth_double,0,
func_78328_b,getScaledHeight,0,
func_78340_a,getImageContents,0,
func_78341_b,getTexture,0,
func_78342_b,bindTexture,0,
func_78343_a,updateDynamicTextures,0,
func_78344_a,deleteTexture,0,Deletes a single GL texture
func_78345_a,readTextureImage,0,Returns a BufferedImage read off the provided input stream.  Args: inputStream
func_78346_a,getTextureContents,0,
func_78347_c,releaseImageData,0,"Decrements the reference count for a given URL, deleting the image data if the reference count hits 0"
func_78348_b,getImageContentsAndAllocate,0,
func_78349_a,createTextureFromBytes,0,
func_78350_a,getTextureForDownloadableImage,0,"Takes a URL of a downloadable image and the name of the local image to be used as a fallback.  If the image has been downloaded, returns the GL texture of the downloaded image, otherwise returns the GL texture of the fallback image."
func_78351_a,setupTexture,0,Copy the supplied image onto the specified OpenGL texture
func_78352_b,refreshTextures,0,Call setupTexture on all currently-loaded textures again to account for changes in rendering options
func_78353_a,allocateAndSetupTexture,0,"Copy the supplied image onto a newly-allocated OpenGL texture, returning the allocated texture name"
func_78356_a,obtainImageData,0,"Return a ThreadDownloadImageData instance for the given URL.  If it does not already exist, it is created and uses the passed ImageBuffer.  If it does, its reference count is incremented."
func_78369_a,setColorRGBA_F,0,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
func_78370_a,setColorRGBA,0,Sets the RGBA values for the color. Also clamps them to 0-255.
func_78371_b,startDrawing,0,Resets tessellator state and prepares for drawing (with the specified draw mode).
func_78372_c,addTranslation,0,Offsets the translation for all vertices in the current draw call.
func_78373_b,setTranslation,0,Sets the translation for all vertices in the current draw call.
func_78374_a,addVertexWithUV,0,"Adds a vertex specifying both x,y,z and the texture u,v for it."
func_78375_b,setNormal,0,Sets the normal for the current draw call.
func_78376_a,setColorOpaque,0,"Sets the RGB values as specified, and sets alpha to opaque."
func_78377_a,addVertex,0,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
func_78378_d,setColorOpaque_I,0,Sets the color to the given opaque value (stored as byte values packed in an integer).
func_78379_d,reset,0,Clears the tessellator state in preparation for new drawing.
func_78380_c,setBrightness,0,
func_78381_a,draw,0,Draws the data set up in this tessellator and resets the state to prepare for new drawing.
func_78382_b,startDrawingQuads,0,Sets draw mode in the tessellator to draw quads.
func_78383_c,disableColor,0,Disables colors for the current draw call.
func_78384_a,setColorRGBA_I,0,Sets the color to the given color (packed as bytes in integer) and alpha values.
func_78385_a,setTextureUV,0,Sets the texture coordinates.
func_78386_a,setColorOpaque_F,0,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
func_78432_a,parseUserSkin,0,
func_78433_b,setAreaOpaque,0,Makes the given area of the image opaque
