field_82669_g,maxDistanceBetweenScatteredFeatures,0,the maximum distance between scattered features
field_82670_h,minDistanceBetweenScatteredFeatures,0,the minimum distance between scattered features
field_82675_b,cropTypeA,0,First crop type for this field.
field_82676_c,cropTypeB,0,Second crop type for this field.
field_82678_d,cropTypeC,0,Third crop type for this field.
field_82679_b,cropTypeA,0,First crop type for this field.
field_82680_c,cropTypeB,0,Second crop type for this field.
field_82681_h,cropTypeD,0,Fourth crop type for this field.
field_82682_h,hasWitch,0,Whether this swamp hut has a witch.
field_82693_j,playerReputation,0,List of player reputations with this village
field_82694_i,noBreedTicks,0,Timestamp of tick count when villager last bred
field_82696_f,structureGenerators,0,
field_82701_j,lavaLakeGenerator,0,
field_82703_i,waterLakeGenerator,0,
field_82707_i,isAnimal,0,Whether this creature type is an animal.
field_82717_g,anvil,0,
field_82723_d,isSplashPotion,0,Whether the potion is a splash potion
field_82724_e,isAmbient,0,Whether the potion effect came from a beacon
field_82727_n,wither,0,
field_82728_o,anvil,0,
field_82729_p,fallingBlock,0,
field_82730_x,magicDamage,0,
field_82731_v,wither,0,The wither Potion object.
field_82741_K,vecPool,0,The world-local pool of vectors
field_82745_f,createdAtCloudUpdateTick,0,keeps track of how many ticks this PartiallyDestroyedBlock already exists
field_82748_f,worldTypeId,0,ID for this world type.
field_82755_b,isSmoking,0,whether or not this explosion spawns smoke particles
field_82759_d,valueDouble,0,
field_82760_b,valueBoolean,0,
field_82761_c,valueInteger,0,
field_82762_a,valueString,0,
field_82771_a,theGameRules,0,
field_82786_e,maxTradeUses,0,Maximum times this trade can be used.
field_82791_bT,pumpkinPie,0,
field_82792_bS,netherStar,0,
field_82793_bR,carrotOnAStick,0,
field_82794_bL,potato,0,
field_82795_bM,bakedPotato,0,
field_82796_bJ,flowerPot,0,
field_82797_bK,carrot,0,
field_82798_bP,goldenCarrot,0,
field_82799_bQ,skull,0,
field_82800_bN,poisonousPotato,0,
field_82801_bO,emptyMap,0,
field_82802_bI,itemFrame,0,
field_82805_a,theBlock,0,
field_82807_a,skullTypes,0,
field_82808_b,cropId,0,Block ID of the crop this seed food should place.
field_82809_c,soilId,0,Block ID of the soil this seed food should be planted on.
field_82811_a,hangingEntityClass,0,
field_82818_l,goldenCarrotEffect,0,
field_82822_g,gameVersion,0,Game version for this server.
field_82823_k,hideAddress,0,Whether to hide the IP address for this server.
field_82826_b,statusBarLength,0,
field_82827_c,bossName,0,
field_82828_a,healthScale,0,
field_82843_f,itemFrame,0,"Item frame this stack is on, or null if not on an item frame."
field_82852_f,outputSlot,0,Here comes out item you merged and/or renamed.
field_82853_g,inputSlots,0,The 2slots where you put your items in that you want to merge and/or rename.
field_82854_e,maximumCost,0,The maximum cost of repairing/renaming in the anvil.
field_82855_n,thePlayer,0,The player that has this container open.
field_82856_l,stackSizeToBeUsedInRepair,0,determined by damage of input item and stackSize of repair materials
field_82857_m,repairedItemName,0,
field_82860_h,theWorld,0,
field_82862_h,thePlayer,0,
field_82864_f,beaconSlot,0,"This beacon's slot where you put in Emerald, Diamond, Gold or Iron Ingot."
field_82866_e,theBeacon,0,
field_82871_d,blockPosZ,0,
field_82872_e,anvil,0,The anvil this slot belongs to.
field_82873_b,blockPosX,0,
field_82874_c,blockPosY,0,
field_82875_a,theWorld,0,
field_82876_a,beacon,0,The beacon this slot belongs to.
field_82880_z,showCape,0,Whether to show your cape
field_82881_y,pauseOnLostFocus,0,"Whether to pause when the game loses focus, toggled by F3+P"
field_82882_x,advancedItemTooltips,0,"Whether to show advanced information on item tooltips, toggled by F3+H"
field_82887_a,mc,0,
field_82890_f,batOuterLeftWing,0,The outer left wing box of the bat model.
field_82891_d,batLeftWing,0,The inner left wing box of the bat model.
field_82892_e,batOuterRightWing,0,The outer right wing box of the bat model.
field_82893_b,batBody,0,The body box of the bat model.
field_82894_c,batRightWing,0,The inner right wing box of the bat model.
field_82895_a,batHead,0,
field_82896_a,skeletonHead,0,
field_82902_i,witchHat,0,
field_82909_b,presetName,0,Name for this preset.
field_82910_c,presetData,0,Data for this preset.
field_82911_a,iconId,0,ID for the item used as icon for this preset.
field_82912_p,heightMapMinimum,0,Lowest value in the heightmap.
field_82914_M,spawnableCaveCreatureList,0,
field_82915_S,theWorldGenerator,0,
field_83001_bt,invulnerable,0,
field_83004_a,theCrashReport,0,
field_83016_L,theCalendar,0,
field_83021_g,renderMinX,0,The minimum X value for rendering (default 0.0).
field_83022_l,renderMaxZ,0,The maximum Z value for rendering (default 1.0).
field_83023_m,lockBlockBounds,0,"Set by overrideBlockBounds, to keep this class from changing the visual bounding box."
field_83024_j,renderMaxY,0,The maximum Y value for rendering (default 1.0).
field_83025_k,renderMinZ,0,The minimum Z value for rendering (default 0.0).
field_83026_h,renderMaxX,0,The maximum X value for rendering (default 1.0).
field_83027_i,renderMinY,0,The minimum Y value for rendering (default 0.0).
field_85037_d,aiArrowAttack,0,
field_85038_e,aiAttackOnCollide,0,
field_85042_b,eventButton,0,
field_85045_v,returningStack,0,Used when touchscreen is enabled
field_85046_u,returningStackTime,0,
field_85047_t,returningStackDestSlot,0,
field_85050_q,draggedStack,0,Used when touchscreen is enabled
field_85051_p,clickedSlot,0,Used when touchscreen is enabled
field_85053_h,throwerName,0,
field_85065_b,blockYCoord,0,
field_85066_c,blockZCoord,0,
field_85067_a,blockXCoord,0,
field_85075_d,stackTrace,0,
field_85078_a,theCrashReport,0,
field_85080_a,blockID,0,
field_85082_a,theSuspiciousClasses,0,
field_85084_a,theCrashReport,0,
field_85086_a,theCrashReport,0,
field_85087_d,lastUpdateTime,0,The worldtime at which this PortalPosition was last verified
field_85088_e,teleporterInstance,0,The teleporter to which this PortalPosition applies
field_85098_d,globalRenderer,0,
field_85109_a,worldInfoInstance,0,
field_85111_a,worldInfoInstance,0,
field_85113_a,worldInfoInstance,0,
field_85115_a,worldInfoInstance,0,
field_85135_a,worldInfoInstance,0,
field_85137_a,worldInfoInstance,0,
field_85139_a,worldInfoInstance,0,
field_85141_a,worldInfoInstance,0,
field_85143_a,worldInfoInstance,0,
field_85146_a,theTileEntity,0,
field_85155_a,theEntity,0,
field_85161_a,theMapStructureGenerator,0,
field_85164_c,theMapStructureGenerator,0,
field_85168_c,theMapStructureGenerator,0,
field_85171_a,theDedicatedServer,0,
field_85180_cf,recordWait,0,
field_85185_A,touchscreen,0,
field_85190_d,destinationCoordinateKeys,0,A list of valid keys for the destinationCoordainteCache. These are based on the X & Z of the players initial location.
field_85191_c,destinationCoordinateCache,0,Stores successful portal placement locations for rapid lookup.
field_85192_a,worldServerInstance,0,
field_90017_e,isMacOs,0,
field_90018_r,isRightMouseClick,0,Used when touchscreen is enabled
field_90025_c,theEntityRenderer,0,
field_90028_b,theEntityRenderer,0,
field_90029_a,theScaledResolution,0,
field_90032_a,entityRender,0,
field_90044_b,records,0,List of all record items and their names.
field_90046_a,theMinecraft,0,
field_90048_a,theMinecraft,0,
field_90051_a,theMinecraft,0,
field_90053_a,theMinecraft,0,
field_90055_a,theMinecraft,0,
field_92014_j,explosionStrength,0,The explosion radius of spawned fireballs.
field_92016_l,highlightingItemStack,0,The ItemStack that is currently being highlighted
field_92017_k,remainingHighlightTicks,0,Remaining ticks the item highlight should be visible
field_92039_az,fireworkExplosions,0,
field_92055_b,lifetime,0,The lifetime of the firework in ticks. When the age reaches the lifetime the firework explodes.
field_92056_a,fireworkAge,0,The age of the firework in ticks.
field_92061_d,isChristmas,0,"If true, chests will be rendered with the Christmas present textures."
field_92076_h,skyLightSent,0,"Whether or not the chunk data contains a light nibble array. This is true in the main world, false in the end + nether."
field_92077_h,pitch,0,The pitch in steps of 2p/256
field_92078_i,yaw,0,The yaw in steps of 2p/256
field_92086_a,isBlank,0,When isBlank is true the DataWatcher is not watching any objects
field_92091_k,thorns,0,
field_92104_bU,firework,0,
field_92105_bW,enchantedBook,0,
field_92106_bV,fireworkCharge,0,
field_92117_D,heldItemTooltips,0,
field_92118_B,overrideWidth,0,
field_92119_C,overrideHeight,0,
field_94050_c,customName,0,
field_94054_b,particleTextureIndexX,0,
field_94055_c,particleTextureIndexY,0,
field_94084_b,tntPlacedBy,0,
field_94102_c,entityName,0,
field_94106_a,minecartTNTFuse,0,
field_94109_b,pushZ,0,
field_94110_c,fuel,0,
field_94111_a,pushX,0,
field_94112_b,dropContentsWhenDead,0,"When set to true, the minecart will drop all items when setDead() is called. When false (such as when travelling dimensions) it preserves its contents."
field_94113_a,minecartContainerItems,0,
field_94123_d,inventoryName,0,The name that is displayed if the hopper was renamed
field_94124_b,hopperItemStacks,0,
field_94141_F,destroyBlockIcons,0,
field_94153_n,boundTexture,0,
field_94154_l,textureMapBlocks,0,
field_94155_m,textureMapItems,0,
field_94161_d,rectHeight,0,
field_94162_b,rectY,0,
field_94163_c,rectWidth,0,
field_94164_a,rectX,0,
field_94177_n,minecraftRB,0,
field_94187_f,holder,0,
field_94188_d,height,0,
field_94189_e,subSlots,0,
field_94190_b,originY,0,
field_94191_c,width,0,
field_94192_a,originX,0,
field_94201_d,height,0,
field_94202_e,rotated,0,
field_94204_c,width,0,
field_94205_a,scaleFactor,0,
field_94222_f,frameCounter,0,
field_94223_g,tickCounter,0,
field_94224_d,originX,0,x position of this icon on the texture sheet in pixels
field_94225_e,originY,0,y position of this icon on the texture sheet in pixels
field_94226_b,textureList,0,
field_94227_c,rotated,0,
field_94228_a,textureSheet,0,texture sheet containing this texture
field_94229_n,minV,0,
field_94230_o,maxV,0,
field_94231_l,minU,0,
field_94232_m,maxU,0,
field_94233_j,width,0,width of this icon in pixels
field_94234_k,height,0,height of this icon in pixels
field_94235_h,textureName,0,
field_94236_i,listAnimationTuples,0,
field_94237_q,heightNorm,0,
field_94238_p,widthNorm,0,
field_94242_j,angleDelta,0,Speed and direction of compass rotation
field_94243_h,compassTexture,0,
field_94244_i,currentAngle,0,Current compass heading in radians
field_94249_f,missingImage,0,
field_94250_g,missingTextureStiched,0,
field_94251_d,textureExt,0,
field_94252_e,mapTexturesStiched,0,
field_94253_b,textureName,0,
field_94254_c,basePath,0,
field_94255_a,textureType,0,"0 = terrain.png, 1 = items.png"
field_94256_j,textureStichedMap,0,
field_94257_h,atlasTexture,0,
field_94258_i,listTextureStiched,0,
field_94268_d,mapNameToId,0,
field_94269_b,nextTextureID,0,
field_94270_c,texturesMap,0,
field_94271_a,instance,0,
field_94287_f,textureDepth,0,
field_94288_g,textureFormat,0,
field_94289_d,width,0,Width of this texture in pixels.
field_94290_e,height,0,Height of this texture in pixels.
field_94291_b,textureId,0,
field_94292_c,textureType,0,
field_94293_a,glTextureId,0,
field_94294_n,textureRect,0,
field_94295_o,transferred,0,
field_94296_l,mipmapActive,0,
field_94297_m,textureName,0,
field_94298_j,textureMagFilter,0,
field_94299_k,textureWrap,0,
field_94300_h,textureTarget,0,
field_94301_i,textureMinFilter,0,
field_94302_r,textureData,0,
field_94303_q,textureNotModified,0,False if the texture has been modified since it was last uploaded to the GPU.
field_94304_p,autoCreate,0,"Uninitialized boolean. If true, the texture is re-uploaded every time it's modified. If false, every tick after it's been modified at least once in that tick."
field_94313_f,maxHeight,0,
field_94314_g,forcePowerOf2,0,
field_94315_d,currentHeight,0,
field_94316_e,maxWidth,0,
field_94317_b,stitchSlots,0,
field_94318_c,currentWidth,0,
field_94319_a,setStitchHolders,0,
field_94320_l,textureName,0,
field_94322_k,atlasTexture,0,
field_94323_h,maxTileDimension,0,Max size (width or height) of a single tile
field_94336_cN,blockIcon,0,
field_94337_cv,railActivator,0,
field_94338_cu,stairsNetherQuartz,0,
field_94339_ct,blockNetherQuartz,0,
field_94340_cs,hopperBlock,0,
field_94341_cq,blockRedstone,0,
field_94342_cr,oreNetherQuartz,0,
field_94343_co,redstoneComparatorActive,0,
field_94344_cp,daylightSensor,0,
field_94345_cm,pressurePlateIron,0,
field_94346_cn,redstoneComparatorIdle,0,
field_94347_ck,chestTrapped,0,
field_94348_cl,pressurePlateGold,0,
field_94349_a,iconArray,0,
field_94356_a,pressurePlateIconName,0,
field_94357_a,maxItemsWeighted,0,The maximum number of items the plate weights.
field_94359_b,theIcon,0,
field_94362_b,theIcon,0,
field_94363_a,iconArray,0,
field_94364_a,iconArray,0,
field_94365_a,iconArray,0,
field_94366_b,iconArray,0,
field_94367_a,grassTypes,0,
field_94369_b,theIcon,0,
field_94371_c,saplingIcon,0,
field_94372_b,iconArray,0,
field_94376_b,cauldronTopIcon,0,
field_94377_c,cauldronBottomIcon,0,
field_94379_b,cactusBottomIcon,0,
field_94380_a,cactusTopIcon,0,
field_94381_b,cakeBottomIcon,0,
field_94383_a,cakeTopIcon,0,
field_94384_b,workbenchIconFront,0,
field_94385_a,workbenchIconTop,0,
field_94386_b,woodTextureTypes,0,
field_94387_c,iconArray,0,
field_94388_cO,tree_top,0,
field_94389_b,treeTextureTypes,0,
field_94390_c,iconArray,0,
field_94395_cQ,iconArray,0,
field_94401_cO,theIcon,0,
field_94414_cO,quartzblock_chiseled_top,0,
field_94415_cP,quartzblock_lines_top,0,
field_94416_cQ,quartzblock_top,0,
field_94417_cR,quartzblock_bottom,0,
field_94418_b,quartzBlockTextureTypes,0,
field_94419_c,quartzblockIcons,0,
field_94420_a,quartzBlockTypes,0,
field_94423_a,theIcon,0,
field_94425_a,theIcon,0,
field_94428_c,iconArray,0,
field_94430_b,breakableBlockIcon,0,
field_94431_cO,anvilIconNames,0,
field_94432_cP,iconArray,0,
field_94433_b,theIcon,0,
field_94435_b,iconSnowSide,0,
field_94436_c,iconGrassSideOverlay,0,
field_94437_a,iconGrassTop,0,
field_94439_c,iconArray,0,
field_94443_a,isTrapped,0,Determines whether of not the chest is trapped.
